Index,Campaign Period Sales,Buy,Historical Sales Volume,Number of Prior Year Transactions,Number of Transactions,Purchase Breadth,Customer_engagement_days,Days_since_last_transaction,Customer_engagement_length,Language_group,Repurchase Method,Last Transaction Channel,Number of Employees,Service Level,Do No Disturb,Email Available,Desk,Executive Chair,Standard Chair,Monitor,Printer,Computer,Insurance,Toner,Office Supplies
11525,525.84,1,581053.2,13,13,1,9964,3618,Mid-term,English,NOTICE,MAIL,11-50,Premier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11526,0,0,427518.2857,15,15,1,10025,2417,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11527,0,0,227378.736,9,9,2,5378,3089,Short-term,Unknown,AUTO RENEW,AUTO RENEW,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11528,0,0,619722.24,19,19,1,13600,3245,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11529,0,0,536413.5333,22,22,1,10647,3249,Mid-term,English,NOTICE,MAIL,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11530,0,0,602646.4786,19,19,2,9295,2897,Mid-term,European,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
11531,420,1,1040760,21,21,2,10055,3936,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11532,0,0,1215744,24,24,1,11213,2655,Mid-term,English,NOTICE,MAIL,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11533,0,0,503128.179,19,19,1,3596,2982,Short-term,English,AUTO RENEW,AUTO RENEW,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11534,231.8095238,1,454810.2857,18,18,1,9721,2588,Mid-term,English,NOTICE,WEB,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11535,0,0,538534.0952,16,16,1,10647,3764,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11536,925.9466667,1,844463.36,19,19,1,16644,3843,Long-term,English,AUTO RENEW,WEB,51-100,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11537,0,0,88952.16,17,17,1,12810,2144,Mid-term,English,NOTICE,WEB,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11538,0,0,509886,18,18,1,6182,2414,Short-term,English,NOTICE,MAIL,101-500,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11539,0,0,1003245.707,8,8,0,2064,5129,Short-term,Unknown,AUTO RENEW,PHONE,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11540,388.856,1,672332.024,19,19,1,9843,3989,Mid-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11541,0,0,34897.57143,5,5,1,1094,2951,Short-term,English,AUTO RENEW,PHONE,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11542,0,0,280934.4,9,9,1,8670,2674,Mid-term,English,NOTICE,MAIL,6-10,Standard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11543,0,0,280529.0286,23,23,2,10404,2460,Mid-term,English,NOTICE,MAIL,6-10,Standard,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11544,0,0,781896.6857,18,18,1,6170,3030,Short-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11545,0,0,8724.266667,2,2,1,8670,3159,Mid-term,English,NOTICE,MAIL,11-50,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11546,657.9666667,1,1658076,24,24,1,9857,3621,Mid-term,English,NOTICE,MAIL,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11547,416.4190476,1,139916.8,21,21,2,14149,3911,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11548,163.7866667,1,303660.48,18,18,1,18897,2603,Long-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11549,0,0,94240.29333,17,17,1,11090,3109,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11550,0,0,138369,11,11,1,2548,3379,Short-term,English,NOTICE,MAIL,51-100,Standard,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11551,0,0,384432.048,22,22,1,10192,3735,Mid-term,English,AUTO RENEW,WEB,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11552,92.50666667,1,199814.4,18,18,2,7862,1874,Mid-term,English,NOTICE,BRANCH (POS),6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11553,0,0,64764,10,10,1,1886,3137,Short-term,English,NOTICE,MAIL,11-50,Standard,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11554,0,0,123369.68,17,17,1,6291,2695,Short-term,Asian,NOTICE,WEB,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11555,547.0416667,1,15317.16667,1,1,0,2558,2719,Short-term,Unknown,NOTICE,MAIL,51-100,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11556,0,0,384522.6667,20,20,1,12034,2595,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11557,0,0,674897.7333,19,19,1,8656,3066,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11558,0,0,55114.176,2,2,1,2963,3983,Short-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11559,0,0,185187.6,18,18,2,3970,2007,Short-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11560,0,0,238412.4,15,15,1,6787,2260,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11561,436.8,1,293529.6,14,14,1,9551,3334,Mid-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11562,0,0,107619.2,4,4,1,11773,3045,Mid-term,Unknown,NOTICE,BRANCH (PHONE),6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11563,557.3706667,1,423044.336,23,23,1,9551,3121,Mid-term,Unknown,AUTO RENEW,AUTO RENEW,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11564,0,0,194163.2,12,12,3,5447,2997,Short-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
11565,0,0,622063.619,26,26,1,11288,5439,Mid-term,English,NOTICE,WEB,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11566,0,0,343241.6,16,16,1,10526,3301,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11567,0,0,376614,18,18,1,5155,2150,Short-term,English,NOTICE,BRANCH (POS),11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11568,0,0,911262.4762,16,16,1,10267,3722,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11569,0,0,1509816,20,20,1,8670,2125,Mid-term,English,NOTICE,MAIL,101-500,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11570,0,0,544942.1714,13,13,1,14926,3057,Long-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11571,296.9333333,1,581098.5333,19,19,1,16248,2446,Long-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11572,0,0,140718.9333,20,20,1,2563,3697,Short-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11573,0,0,702820.8,12,12,1,6140,2994,Short-term,English,NOTICE,MAIL,51-100,Premier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11574,772.5904762,1,528451.8857,18,18,1,10848,6463,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11575,0,0,314650.44,6,6,1,9916,2058,Mid-term,English,AUTO RENEW,AUTO RENEW,51-100,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11576,339.2380952,1,630982.8571,15,15,1,5338,3358,Short-term,English,NOTICE,PHONE,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11577,0,0,178834.2857,10,10,1,12838,2528,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11578,0,0,277484.064,17,17,2,13770,2549,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11579,0,0,530978.448,21,21,1,11439,2435,Mid-term,Asian,AUTO RENEW,BILLING,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11580,0,0,1189008.648,22,22,2,11469,3526,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11581,0,0,664501.44,17,17,2,15777,3559,Long-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11582,0,0,378259.2,10,10,1,12688,3127,Mid-term,English,NOTICE,MAIL,11-50,Premier,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11583,0,0,116656.176,17,17,1,14299,2856,Long-term,English,AUTO RENEW,AUTO RENEW,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11584,0,0,285915.3,11,11,1,5070,4012,Short-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
11585,159.824,1,344580.544,22,22,2,14149,2290,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11586,914.7733333,1,1399603.2,15,15,2,9933,5609,Mid-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11587,0,0,246430.9333,14,14,1,9448,2151,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11588,0,0,1827135,19,19,0,8594,2093,Mid-term,English,NOTICE,BRANCH (PHONE),101-500,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11589,0,0,15442.8,17,17,1,13526,1856,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11590,0,0,176677.2,15,15,1,16097,2397,Long-term,English,NOTICE,MAIL,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11591,408.0266667,1,870728.9067,22,22,2,10039,3015,Mid-term,English,NOTICE,MAIL,11-50,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
11592,0,0,140607.04,21,21,1,8806,1762,Mid-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11593,0,0,856546.2857,20,20,1,11881,3150,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11594,0,0,759057.6533,23,23,1,13039,3194,Mid-term,European,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11595,0,0,655302.4,17,17,2,10756,3003,Mid-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11596,0,0,64504.8,17,17,1,8427,2437,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11597,0,0,96962.32,19,19,1,9295,3414,Mid-term,European,NOTICE,MAIL,1-5,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11598,281.1238095,1,374456.9143,18,18,1,10192,2941,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11599,0,0,326548.1143,19,19,1,3239,2111,Short-term,English,NOTICE,WEB,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11600,0,0,73393.37143,6,6,1,1254,2753,Short-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11601,0,0,321187.4286,11,11,2,9004,2730,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11602,0,0,59900.66667,4,4,0,11349,2218,Mid-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11603,385.2114286,1,566260.8,21,21,4,9735,3227,Mid-term,English,NOTICE,BRANCH (PHONE),6-10,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
11604,0,0,1097535.573,20,20,1,10695,4412,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11605,0,0,376876.4,17,17,1,11714,3714,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11606,0,0,60701.14286,9,9,2,11349,2233,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11607,0,0,770489,15,15,1,8608,3461,Mid-term,Unknown,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11608,0,0,92410.58667,10,10,1,13356,3274,Mid-term,English,AUTO RENEW,AUTO RENEW,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11609,0,0,73421.42857,19,19,1,11349,2773,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11610,0,0,323181.6,15,15,1,11622,3552,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11611,337.1238095,1,20227.42857,6,6,1,9857,3342,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11612,0,0,21588,6,6,2,10465,2645,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11613,0,0,380540.16,18,18,2,9551,2430,Mid-term,English,NOTICE,MAIL,1-5,Standard,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11614,0,0,225504,21,21,1,11043,3777,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11615,0,0,516507.4286,15,15,1,8990,3497,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11616,0,0,244317.5,23,23,1,15869,2666,Long-term,English,NOTICE,MAIL,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11617,0,0,500089.1429,15,15,1,14257,2670,Mid-term,English,NOTICE,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11618,0,0,622689.28,19,19,1,10831,2438,Mid-term,English,NOTICE,WEB,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11619,0,0,124128.0857,6,6,0,8990,3327,Mid-term,Unknown,AUTO RENEW,WEB,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11620,0,0,458721.5238,19,19,1,12139,2199,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11621,220.5714286,1,25586.28571,1,1,1,6300,2507,Short-term,English,NOTICE,PHONE,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11622,533.8933333,1,1076328.96,18,18,1,1218,3659,Short-term,English,AUTO RENEW,PHONE,11-50,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11623,0,0,916638,15,15,1,9157,3745,Mid-term,English,NOTICE,MAIL,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11624,98.66666667,1,241832,19,19,1,4573,1634,Short-term,English,NOTICE,MAIL,6-10,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11625,0,0,278107.5238,19,19,1,9478,2031,Mid-term,English,NOTICE,PHONE,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11626,0,0,808450.1333,20,20,1,12551,3128,Mid-term,English,NOTICE,AUTO RENEW,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11627,0,0,1661172.8,24,24,1,5920,2923,Short-term,English,NOTICE,MAIL,51-100,Premier,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11628,288.8685714,1,658042.6057,17,17,2,13972,2652,Mid-term,English,NOTICE,MAIL,6-10,Standard,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11629,0,0,270651.3333,1,1,0,9172,2864,Mid-term,English,AUTO RENEW,AUTO RENEW,500+,Premier,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11630,137.4133333,1,321547.2,20,20,1,15426,2333,Long-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11631,0,0,211471.3143,6,6,1,9387,5067,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11632,356.152381,1,181637.7143,17,17,1,15322,3479,Long-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11633,0,0,746543.616,16,16,3,13661,2050,Mid-term,Unknown,AUTO RENEW,WEB,51-100,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
11634,0,0,196661.4,19,19,1,9401,4187,Mid-term,English,NOTICE,PHONE,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11635,0,0,10004232,15,15,1,5156,5769,Short-term,English,NOTICE,MAIL,500+,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11636,0,0,639144.8,14,14,1,8656,3386,Mid-term,English,NOTICE,WEB,11-50,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11637,0,0,4166441.6,19,19,1,14165,4157,Mid-term,English,NOTICE,MAIL,101-500,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11638,0,0,386749.0133,16,16,1,11592,3908,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11639,0,0,303610.6667,5,5,2,9309,3606,Mid-term,English,NOTICE,WEB,11-50,Premier,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11640,698.6666667,1,2182634.667,22,22,1,4260,2357,Short-term,English,NOTICE,MAIL,101-500,Standard,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11641,110.9466667,1,215014.64,19,19,1,10664,2062,Mid-term,English,NOTICE,MAIL,1-5,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11642,0,0,519617.1429,17,17,1,11957,3117,Mid-term,English,NOTICE,MAIL,6-10,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11643,0,0,79545.6,20,20,1,9551,3189,Mid-term,English,NOTICE,PHONE,1-5,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11644,373.3302857,1,531995.6571,19,19,2,22078,2641,Long-term,English,AUTO RENEW,AUTO RENEW,6-10,Premier,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11645,0,0,94854.62857,23,23,1,10953,3389,Mid-term,English,NOTICE,WEB,6-10,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11646,0,0,640601.1733,16,16,2,9704,3179,Mid-term,English,AUTO RENEW,AUTO RENEW,11-50,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
11647,0,0,390852.8,8,8,2,11227,2276,Mid-term,Unknown,AUTO RENEW,PHONE,51-100,Premier,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11648,0,0,559421.824,16,16,4,13295,2879,Mid-term,Unknown,AUTO RENEW,AUTO RENEW,51-100,Standard,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11649,0,0,283676.8,22,22,3,11121,3127,Mid-term,English,NOTICE,WEB,11-50,Standard,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
11650,780.1333333,1,753608.8,7,7,1,17466,2524,Long-term,English,NOTICE,MAIL,101-500,Standard,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11651,0,0,796168.5333,16,16,1,4777,2886,Short-term,English,NOTICE,MAIL,101-500,Premier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
